"","K","X1","X2","bias","variance"
"1743",8,0,20,-0.331750614531043,15.981337940318
"1744",6,0,30,-0.386315010046614,10.0008887585281
"1745",5,0,40,-0.526934634871606,18.0411962999268
"1746",10,0,50,0.295716676282002,15.1534585032922
"1747",8,0,60,0.0239559763606673,10.2717936700371
"1748",1,0,70,0.89358709199419,12.1345083035886
"1749",3,0,80,0.22761382948941,16.8383444194278
"1750",6,0,90,-0.372348859515964,19.6824983456141
"1751",1,0,0,0.0217267223299267,15.2363495579305
"1752",2,0,10,-0.418302241547507,19.2595639610143
"1753",7,0,20,-0.530990125669529,19.325316592707
"1754",7,0,30,-0.643162208617687,16.1531698665655
"1755",1,0,40,-0.400194193496043,24.1225444936535
"1756",2,0,50,-0.488495035320716,15.939784073682
"1757",9,0,60,-0.500042971103519,20.510029061114
"1758",6,0,70,-0.00133280833964518,23.8825451113064
"1759",7,0,80,-1.09495421839506,24.6684823077887
"1760",9,0,90,0.129990003799416,24.3273540199393
"1761",7,0,0,-0.472268194967367,22.1731138232668
"1762",8,0,10,-0.761041515555428,15.5853849368662
"1763",2,0,20,-0.616285730249505,18.6492489344879
"1764",3,0,30,0.203453593588782,10.2490452132396
"1765",7,0,40,-0.546879954743194,16.1557797929634
"1766",3,0,50,-0.271988679664474,11.9726361170171
"1767",3,0,60,-0.531947927502028,14.9792406133691
"1768",6,0,70,0.855232818427423,11.7726110224891
"1769",9,0,80,0.331355669267262,18.1100135932353
"1770",2,0,90,0.504929653364082,14.6778468329356
"1771",2,0,0,-0.344931172269501,18.561935918525
"1772",10,0,10,0.182960399101104,12.7195099022215
"1773",6,0,20,-0.693573600146756,17.5309748064995
"1774",10,0,30,0.150837562634748,10.6767770593907
"1775",6,0,40,-0.602030385563786,16.3906033537248
"1776",7,0,50,-0.411590624637588,19.6411675195985
"1777",1,0,60,0.114624750612784,14.6179565057114
"1778",1,0,70,0.601576536274862,11.2755447760642
"1779",5,0,80,0.56082330877304,18.2993493912132
"1780",9,0,90,0.399508645710995,17.4952653102537
"1781",3,0,0,0.563447151535732,16.4855083780286
"1782",8,0,10,0.314914224458791,11.7687236970667
"1783",2,0,20,0.0879560715380426,17.091893463997
"1784",4,0,30,0.750623599877487,10.8735024456753
"1785",10,0,40,0.785016807570537,20.6783394145562
"1786",10,0,50,-0.0796908620427969,21.3188071763674
"1787",2,0,60,0.741631768104642,17.368085852886
"1788",1,0,70,-0.540961473630576,16.1136964142475
"1789",3,0,80,-0.388624086573353,22.5414650119226
"1790",10,0,90,-0.156043595111367,21.6660298518275
"1791",4,0,0,0.339630848643701,21.6759349967137
"1792",10,0,10,-0.404627757661207,24.7847533337724
"1793",1,0,20,-0.769910092801923,19.7071133416396
"1794",5,0,30,-0.623254274783589,23.8316270419186
"1795",4,0,40,0.130906961130481,17.1375156608567
"1796",8,0,50,-0.197484644855946,23.3830964153975
"1797",6,0,60,-0.440961432949094,21.219745171457
"1798",6,0,70,0.567856507555631,15.5266645193523
"1799",10,0,80,-0.188165052600277,11.5183944580129
"1800",5,0,90,0.185659609916214,19.2307345468615
"1801",8,0,0,0.100006826854966,10.614059331619
"1802",8,0,10,-0.484843713816346,24.898406586997
"1803",8,0,20,0.702731632156099,17.6311150247402
"1804",4,0,30,0.422289551061327,13.7694778617597
"1805",2,0,40,0.271971291998498,18.9521196571235
"1806",5,0,50,-0.076611277449749,17.14702770475
"1807",9,0,60,-0.572285428287406,18.9286133827736
"1808",9,0,70,-0.131451409728733,24.353551971295
"1809",3,0,80,-0.174585950377528,16.3238679282597
"1810",1,0,90,-0.501505814635512,13.0732268966422
"1811",8,0,0,0.338921867151898,17.8358248223522
"1812",9,0,10,-0.79053755290484,18.503193462295
"1813",8,0,20,-0.132185684219833,16.689605322443
"1814",2,0,30,-0.561105152793296,22.5975124875767
"1815",7,0,40,-0.360800972035412,22.3251209256994
"1816",6,0,50,0.490667691574162,20.1020424993405
"1817",4,0,60,0.152946651831386,17.6057874063627
"1818",8,0,70,-0.0281463668574868,22.9908862192551
"1819",8,0,80,1.02627956573639,10.7060587609899
"1820",6,0,90,-0.415158562532109,21.3345814651759
"1821",5,0,0,-0.172958317129322,23.9318263456731
"1822",4,0,10,-0.934711686527478,11.6333057066202
"1823",4,0,20,0.100677084156846,19.248187616317
"1824",1,0,30,-0.523217827212386,23.6413260214831
"1825",8,0,40,-0.828390575625409,18.0013310608505
"1826",3,0,50,0.153027770162719,19.6557373981435
"1827",1,0,60,0.0389617715953529,24.4205630390897
"1828",10,0,70,-0.12908119518211,15.656495771114
"1829",7,0,80,-1.08853224857094,22.5995336194847
"1830",9,0,90,0.285841192614102,11.3863437616626
"1831",2,0,0,0.765252129937686,13.9861630606764
"1832",8,0,10,0.300085467189722,24.857220619001
"1833",9,0,20,-0.200113819634514,23.6359292392176
"1834",3,0,30,-0.202185626068912,23.0835695633004
"1835",5,0,40,-1.04433017196269,14.1651403028634
"1836",10,0,50,0.638019244976768,18.3623642905813
"1837",8,0,60,0.152868001740443,15.8853722817741
"1838",8,0,70,0.138823376853444,17.3601319536127
"1839",8,0,80,-0.199644319589844,22.5095404803778
"1840",1,0,90,0.0947180712972152,12.1122153551439
"1841",4,0,0,1.0046923764055,17.3997295844288
"1842",5,0,10,0.0243324663643173,13.3285629186966
"1843",6,0,20,0.0606248542189038,15.1481405234848
"1844",2,0,30,-0.273697556941457,11.8755794842539
"1845",3,0,40,0.607698085118112,18.0276043983778
"1846",7,0,50,0.015473277848194,23.5753501079479
"1847",10,0,60,-0.116433728286269,17.249776836513
"1848",8,0,70,-0.428106923531029,22.7540922524404
"1849",5,0,80,-0.234014913402538,20.3849800942535
"1850",1,0,90,-0.759209707425037,24.2677031057774
"1851",8,0,0,-0.322140730006907,17.9071389375247
"1852",5,0,10,-0.178453210939198,10.7702501540066
"1853",8,0,20,0.516122481991842,11.3775575643903
"1854",7,0,30,-0.0247785889507631,17.0065797759296
"1855",7,0,40,-0.787145070621478,16.0220327114521
"1856",1,0,50,-0.545790543075361,20.586865304607
"1857",2,0,60,0.178054966398087,14.1374542689681
"1858",1,0,70,-0.700312129524231,22.7338314672138
"1859",9,0,80,-0.539665417703719,23.616836533203
"1860",5,0,90,0.01231449983507,17.0288325608351
"1861",3,0,0,0.294350039114739,10.2540257350054
"1862",2,0,10,0.573196268287356,23.5360659391355
"1863",5,0,20,-0.803832124582912,15.5072632562576
"1864",1,0,30,0.661406909248408,14.1586769047142
"1865",3,0,40,0.627158984842054,14.8875136976344
"1866",10,0,50,0.0144696879545256,19.9548460982487
"1867",9,0,60,0.232815571124158,24.9864461867081
"1868",10,0,70,-0.00423851063320151,11.4156730553099
"1869",5,0,80,-0.34966979582654,21.8695805558144
"1870",6,0,90,-0.626586034113039,21.2070404652033
"1871",5,0,0,0.237575695488054,18.1681873509144
"1872",4,0,10,0.205385402793275,16.5421816713793
"1873",3,0,20,-0.00760112232312008,15.9448763927322
"1874",8,0,30,0.707975040979728,23.4939415893672
"1875",9,0,40,-0.645369998765804,18.1480171485781
"1876",1,0,50,-0.801163423688414,24.3712441200746
"1877",7,0,60,0.036204793455531,20.4635461671639
"1878",1,0,70,0.0666234352185937,21.9214662794125
"1879",6,0,80,0.244435443491091,22.2176000293175
"1880",4,0,90,0.0145237230319333,16.8381441602692
"1881",5,0,0,-1.4583433099094,21.0315104724898
"1882",8,0,10,-0.71777383952091,22.4835356079993
"1883",10,0,20,-1.14830876098268,15.2369285694104
"1884",10,0,30,0.254253337952585,18.818960989564
"1885",6,0,40,-0.46135891969621,23.7829872597103
"1886",1,0,50,0.672257841189078,19.402026469597
"1887",8,0,60,-0.790879825952024,10.1062725020646
"1888",10,0,70,-0.574422888651809,10.991322025368
"1889",1,0,80,-0.167345495199396,15.9330631281731
"1890",4,0,90,0.311929094277434,22.0896357901529
"1891",4,0,0,-0.374780182429888,15.4434370781438
"1892",3,0,10,-0.326093698960644,22.9064498552851
"1893",10,0,20,1.06008853841289,21.5602035802831
"1894",2,0,30,0.285744286477428,19.635566491219
"1895",2,0,40,0.0670464548588642,21.7921047537046
"1896",4,0,50,-0.595812220334653,17.5094428256045
"1897",9,0,60,0.533861471397851,19.0987465725477
"1898",5,0,70,-0.360907148823944,24.7962147018193
"1899",4,0,80,-0.612029525563566,12.6875727511458
"1900",8,0,90,-0.00635699066970714,18.0998455817775
"1901",10,0,0,-0.654967788100475,17.3730080830715
"1902",3,0,10,0.781248997808349,14.5572953978005
"1903",4,0,20,0.229847657517026,23.2110875081394
"1904",10,0,30,-0.539844416059785,14.0887283325223
"1905",5,0,40,0.224213918978072,14.7476801935996
"1906",7,0,50,-0.864619849503434,21.7104377858812
"1907",1,0,60,-0.142329487703521,22.9079546000674
"1908",5,0,70,-0.374027122306155,18.8570701946669
"1909",3,0,80,0.625942937450061,24.3104071577936
"1910",6,0,90,-0.207044634846253,17.1067534900002
"1911",1,0,0,0.00615953013155348,10.3252209401359
"1912",7,0,10,1.00637904251963,20.018915414325
"1913",1,0,20,0.220187570536475,10.8512767557138
"1914",9,0,30,-0.56786109421753,14.5388218516834
"1915",10,0,40,-0.0667284153041514,22.6356585498417
"1916",3,0,50,0.193803106424163,23.523944914704
"1917",5,0,60,-0.0580914562891104,20.5935328948977
"1918",6,0,70,0.469839744469453,24.5569578817813
"1919",8,0,80,0.0634981074468973,12.6727286184779
"1920",3,0,90,-0.0737330254399194,21.7754572980928
"1921",2,0,0,0.20947851698587,20.5998420122296
"1922",7,0,10,-0.647084713534389,20.8056752727664
"1923",2,0,20,0.217493149684959,17.0143458134343
"1924",1,0,30,0.782162154184815,23.4543260264363
"1925",5,0,40,0.77581956071792,20.792213325567
"1926",8,0,50,0.794246581042843,19.3518422867994
"1927",2,0,60,-0.792646219814508,13.8201861819073
"1928",1,0,70,0.446547112686344,18.1629135109181
"1929",5,0,80,0.281262630962562,12.7003323132788
"1930",6,0,90,-0.475741716862242,14.941013901352
"1931",6,0,0,-0.605762388907803,11.0178431127656
"1932",10,0,10,-0.301106590754673,22.72947328798
"1933",5,0,20,-0.240810443159737,22.1909110001344
"1934",6,0,30,-0.474349046920173,22.8311626069022
"1935",5,0,40,-0.547235995079342,24.8125278027393
"1936",4,0,50,0.605948850392442,18.9111070323589
"1937",3,0,60,0.376320439307108,17.2902884334791
"1938",1,0,70,-0.824081750969005,22.9874885083912
"1939",8,0,80,-0.00441008926639951,14.2849446824368
"1940",10,0,90,0.247479678727956,16.0268175565049
"1941",9,0,0,-0.169474972419873,23.6771715283067
"1942",10,0,10,0.359445648083315,11.6313472626301
"1943",1,0,20,-0.798829191118373,24.0974317762844
"1944",4,0,30,-0.496673104506277,20.4612248996711
"1945",3,0,40,0.275721192796267,16.6499336067655
"1946",10,0,50,0.317247021953237,21.536512985168
"1947",4,0,60,0.0302541875184259,13.5259029088003
"1948",9,0,70,0.250209151173949,10.7093361375608
"1949",2,0,80,-0.0940092723572018,16.5093157386629
"1950",9,0,90,0.149980785066019,18.5858440552229
"1951",7,0,0,0.181386653077,13.7444310427947
"1952",4,0,10,-0.355248741705653,13.1882903036734
"1953",4,0,20,0.0624689166727545,16.843658059727
"1954",6,0,30,-0.0629508628317679,10.3670060009398
"1955",9,0,40,0.609684502127034,16.8869462439551
"1956",6,0,50,0.182412031906494,13.582066407538
"1957",7,0,60,0.0564139594571213,23.2564978610338
"1958",5,0,70,0.909092391652172,18.6056359173543
"1959",2,0,80,-0.421412159016193,19.9802781284058
"1960",4,0,90,-0.226060881781812,21.8744410400418
"1961",9,0,0,-0.0363448908164546,11.8488304279327
"1962",5,0,10,0.147328997250575,18.2562214305342
"1963",10,0,20,-0.486226328716018,20.3586887783191
"1964",9,0,30,-0.363251424964735,18.1528748137913
"1965",6,0,40,0.135361925070894,14.9385806636024
"1966",3,0,50,-0.254798897242587,22.9064051566165
"1967",3,0,60,-0.01537000677068,17.2231778350585
"1968",7,0,70,0.747589100995115,23.0129247141885
"1969",10,0,80,0.260780693184872,12.3690133598281
"1970",9,0,90,-0.121606686135509,21.1687477599099
"1971",7,0,0,1.07838347782799,12.9760458096566
"1972",4,0,10,-0.777249519852176,21.5012286642074
"1973",7,0,20,0.141756300034504,10.0612383393526
"1974",7,0,30,0.702926664190958,11.9689276100474
"1975",3,0,40,-0.0488478536755821,16.3584374194786
"1976",3,0,50,-0.480087637145943,19.5490227903382
"1977",6,0,60,0.0476234942453357,12.8148782730618
"1978",2,0,70,-0.230456717973108,19.6378855017291
"1979",1,0,80,-0.327360076786787,11.8245657423262
"1980",3,0,90,0.317708446303621,19.2066370619472
"1981",7,0,0,0.475438892616477,15.594662342203
"1982",4,0,10,-0.0762591884654494,20.2556800027703
"1983",9,0,20,0.834450777073506,20.0575305402457
"1984",2,0,30,0.314319541748981,21.821403671661
"1985",6,0,40,-0.102416279654741,11.6991498558121
"1986",4,0,50,0.170098638752456,11.8802285939689
"1987",7,0,60,0.235487245754991,17.2989735362675
"1988",4,0,70,0.165305087687272,21.1852175245327
"1989",3,0,80,0.705428110426201,24.7248542424548
"1990",9,0,90,-0.484065812289616,22.1636852926155
"1991",6,0,0,-1.48471620155256,14.2045779851877
"1992",6,0,10,1.01604690276412,18.0841307908458
"1993",1,0,20,0.345429751340013,16.0904410629968
"1994",10,0,30,-0.0475264245703586,21.1390440719402
"1995",6,0,40,0.166109455900149,12.5550567156282
"1996",5,0,50,-0.471866028573587,24.8266490955018
"1997",10,0,60,-0.713629751181688,22.8713899040652
"1998",8,0,70,0.0238246327990233,17.5441436673329
"1999",2,0,80,-0.393469466902396,11.5712834026001
"2000",9,0,90,-0.497194465846613,19.1954183189398
"2001",5,0,0,0.443570640355935,14.2202513681078
"2002",9,0,10,0.82824137227836,11.2257711307571
"2003",10,0,20,0.291768852518313,16.5733172964452
"2004",6,0,30,-0.109663751835505,17.3791166196215
"2005",3,0,40,0.4716894719724,15.7406351765449
"2006",5,0,50,0.101149015385179,23.6819294902288
"2007",8,0,60,-0.043443996572199,23.4750007330984
"2008",2,0,70,-0.0532748165293184,21.9281790143188
"2009",1,0,80,-0.199280025529649,21.1210468938334
"2010",1,0,90,0.015490688243627,15.9522835643998
"2011",1,0,0,0.0446693599210704,13.044801141589
"2012",6,0,10,0.980572302887245,16.7355208068826
"2013",10,0,20,-0.147189148342058,24.1296019034529
"2014",3,0,30,0.753550938804342,13.6701037321453
"2015",4,0,40,0.401651687305496,17.3608020069196
"2016",9,0,50,0.274714719640821,14.0298219216257
"2017",8,0,60,-0.362447722039446,13.8297132182813
"2018",1,0,70,1.28619773558147,11.6320794207347
"2019",7,0,80,-0.704822983370167,12.1508886495938
"2020",8,0,90,-0.303163981269903,24.1262224944995
"2021",7,0,0,-0.00662727809616436,19.2954732495169
"2022",7,0,10,-0.773053405943518,20.9821864019143
"2023",6,0,20,0.456278779045617,14.9285961546359
"2024",9,0,30,0.46424392241614,13.8609718828752
"2025",4,0,40,0.0698501913278193,20.1783527940114
"2026",9,0,50,0.99306724525327,17.1163747611977
"2027",3,0,60,0.270028949370056,13.0654255043639
"2028",5,0,70,-0.243807013547643,19.5395395332552
"2029",5,0,80,-0.434293518589378,18.1238729046899
"2030",6,0,90,0.526228234645574,13.7098344928733
"2031",3,0,0,0.0889182485262346,21.8215176724656
"2032",3,0,10,0.410321437697296,12.0788674729708
"2033",1,0,20,-0.244086780018532,19.5760018254568
"2034",10,0,30,-0.232411750027044,10.3113746291323
"2035",3,0,40,-0.792206468348526,24.9540353275508
"2036",5,0,50,0.0116687733913834,21.0558784683493
"2037",10,0,60,0.147949848283804,11.791126976946
"2038",5,0,70,0.0813885850903351,15.4818202671757
"2039",6,0,80,0.675121086697739,22.5186967037862
"2040",7,0,90,0.760861436933228,23.5089990657326
"2041",3,0,0,-0.319831696355629,21.0747456173652
"2042",8,0,10,-0.297353609128113,14.1187694685235
"2043",1,0,20,0.0411700874429492,17.1499370920002
"2044",4,0,30,-0.0497400010705692,21.8719652375752
"2045",5,0,40,-0.336772431042058,17.1992655343127
"2046",1,0,50,0.0184193829334375,12.5294151070108
"2047",1,0,60,0.424255621771204,16.6197657110121
"2048",8,0,70,-0.0164134916013591,15.0177651947726
"2049",5,0,80,0.0904068816719089,19.375504277576
"2050",9,0,90,0.662724759382381,22.601732583976
"2051",2,0,0,0.642028665352639,15.5122056597147
"2052",3,0,10,1.08235229494149,21.7074377339243
"2053",8,0,20,-0.31495696580769,19.792241875205
"2054",3,0,30,-0.458721965293715,20.5381970632638
"2055",8,0,40,-0.26825019050169,12.2232153839354
"2056",4,0,50,0.535035083354464,17.55082416659
"2057",3,0,60,-0.521741782254692,24.4298050970731
"2058",5,0,70,-0.106286171425204,24.7120065311454
"2059",2,0,80,0.00262160321601431,20.982983781748
"2060",7,0,90,-0.449834105376482,10.2096370490619
"2061",2,0,0,0.578775562149451,14.5424235076565
"2062",6,0,10,-0.0375475313770809,12.4404650391585
"2063",9,0,20,0.255244292014961,18.1193040193443
"2064",4,0,30,0.728844909879483,14.7836840278229
"2065",2,0,40,0.106590665139189,21.2618217766111
"2066",4,0,50,-0.423668521442814,23.1512355030311
"2067",10,0,60,0.0853343126539619,12.4386327400817
"2068",5,0,70,-0.245791977692319,10.6521406492195
"2069",10,0,80,0.239261599767338,19.4470866139135
"2070",6,0,90,-0.029968639128127,22.7468723839373
"2071",3,0,0,-0.463819375889029,15.8689061527168
"2072",4,0,10,0.162647829998306,15.1579386698406
"2073",3,0,20,0.558098709951315,15.0199887268525
"2074",1,0,30,-0.87820778274343,19.44548198943
"2075",7,0,40,0.294862930439381,15.1281590811442
"2076",10,0,50,-0.679171588810797,16.3930161385091
"2077",10,0,60,0.991799074453469,21.1548363229925
"2078",6,0,70,-0.51905116330426,22.9077805137525
"2079",6,0,80,-0.790363140610463,13.9369467305357
"2080",7,0,90,-0.581128599935667,14.3323709081587
"2081",3,0,0,-0.962103123236102,12.4661640793606
"2082",6,0,10,0.129945368646208,22.5049390840513
"2083",10,0,20,0.125004746636248,23.4641370033307
"2084",4,0,30,0.0398500027181347,13.6634100207607
"2085",4,0,40,-0.0928332042399078,21.2853032019238
"2086",1,0,50,-1.15119293520831,21.011771322055
"2087",9,0,60,-0.188548168300301,13.2990189289128
"2088",7,0,70,0.343638611538345,16.7387270564344
"2089",7,0,80,0.271277957519665,13.3451233587093
"2090",8,0,90,-1.43918808679371,20.1038495264535
"2091",1,0,0,0.508692804402448,11.6587875306377
"2092",6,0,10,0.880169249276445,11.8372810532903
"2093",1,0,20,0.379236668669969,13.8253111029423
"2094",3,0,30,-0.787038384460255,16.3861108517954
"2095",4,0,40,-0.808887076565266,23.7459196708294
"2096",3,0,50,-0.523977452678728,12.1948989786341
"2097",10,0,60,0.126638202284627,24.7887596234646
"2098",9,0,70,0.226872126368279,21.295219986791
"2099",4,0,80,-0.108620092981819,16.2680693086067
"2100",10,0,90,0.077487323412297,23.2310021492328
"2101",5,0,0,0.616901767811464,22.514904884296
"2102",2,0,10,-0.0363525034314695,19.8959996991855
"2103",3,0,20,-0.164747692531683,20.5467614664485
"2104",9,0,30,-0.438268134067923,24.9665799009433
"2105",10,0,40,0.0861141626080213,10.4415720864997
"2106",1,0,50,-0.816893841157297,24.8918708139554
"2107",1,0,60,0.576357584055272,15.2627525016945
"2108",1,0,70,-0.236911011040629,14.5348483242577
"2109",3,0,80,0.649434888427641,14.8011762740234
"2110",1,0,90,-0.317023172281009,11.8394478240411
"2111",4,0,0,0.626414258477016,14.7475759090777
"2112",5,0,10,0.191516345870276,22.5477005853903
"2113",9,0,20,0.3293390531244,23.2237562602757
"2114",2,0,30,-0.667835618568514,22.9258194998286
"2115",8,0,40,0.469608247127515,15.6057918828771
"2116",5,0,50,0.307481011759697,18.6903133390646
"2117",9,0,60,0.417436993122052,20.9962553790023
"2118",8,0,70,-0.697257430095622,15.0994887739071
"2119",6,0,80,-0.709701470981125,21.3695928668032
"2120",10,0,90,-0.417052487975971,11.8550128870981
"2121",9,0,0,-0.125719726610133,20.1925837804301
"2122",7,0,10,0.102628614751311,13.1376999505901
"2123",4,0,20,0.372302675628939,20.8191354159834
"2124",4,0,30,0.320502962781792,14.6901941201104
"2125",10,0,40,-0.78275596914732,22.6270131705285
"2126",10,0,50,-0.140587612682515,16.2750779694842
"2127",3,0,60,0.377677173871102,24.7597092914634
"2128",10,0,70,-0.221040272133137,23.8124675245177
"2129",8,0,80,0.274413217294099,23.6288288801208
"2130",9,0,90,-0.280361626994778,14.0652748277184
"2131",6,0,0,-1.02192561596384,11.7832009992738
"2132",4,0,10,0.11288452857698,19.5977087155133
"2133",2,0,20,0.324404642150069,20.3271869074766
"2134",7,0,30,-0.711092274085344,14.97231909127
"2135",1,0,40,-0.0754102707880555,16.8911001240223
"2136",6,0,50,0.586937456741658,15.7636303521208
"2137",10,0,60,0.292372110567054,18.3226052300125
"2138",3,0,70,-0.228766001124721,15.5136291328167
"2139",6,0,80,-0.0319548836211489,10.5321520426502
"2140",10,0,90,0.297748022695661,23.0120516074182
"2141",10,0,0,-0.927955731785164,12.284068509349
"2142",8,0,10,0.673220964275012,20.4922433331394
"2143",1,0,20,-1.04902945969723,14.2572455026299
"2144",2,0,30,0.941099679863127,23.4638643984006
"2145",10,0,40,0.831126264772651,10.3610768162447
"2146",2,0,50,0.285625071520089,17.7565971318437
"2147",5,0,60,0.859452731891921,20.1695739326314
"2148",3,0,70,0.292168173665573,22.0963516184118
"2149",4,0,80,-0.405347415240726,23.169388345137
"2150",2,0,90,-0.140059232249318,20.7868690035854
"2151",9,0,0,-0.0992270705035848,11.5838649487883
"2152",5,0,10,-0.0930292210827184,13.2965425284902
"2153",4,0,20,0.240730310287875,12.4319110475391
"2154",2,0,30,-0.306622783313318,21.025003014051
"2155",9,0,40,-0.794798030261869,24.1678832194397
"2156",3,0,50,-0.1078323700297,14.6769640060542
"2157",8,0,60,0.351434865237686,12.9218801552386
"2158",6,0,70,-0.4347503232944,22.4135528652642
"2159",9,0,80,0.158048211915504,20.4838064928985
"2160",5,0,90,0.132867046971405,17.2629210082639
"2161",6,0,0,0.68826959039169,15.4809535563391
"2162",8,0,10,-0.584572282156446,20.1077650319466
"2163",3,0,20,-1.16137485111073,20.6251999363022
"2164",6,0,30,0.635012301675692,11.4522549834225
"2165",2,0,40,0.264639250437782,23.2565019382358
"2166",7,0,50,0.27576367770019,19.0984707659881
"2167",3,0,60,-0.219644592868779,22.1222950266584
"2168",8,0,70,-0.305501710195684,20.0626998311295
"2169",10,0,80,0.501326717877875,21.0572642604179
"2170",7,0,90,1.02434877397465,13.8957223422385
"2171",3,0,0,-0.142740008452241,22.3058452422285
"2172",8,0,10,-0.678187971082972,12.2324600628521
"2173",3,0,20,0.355236426216728,20.9297759032135
"2174",3,0,30,0.168085604068642,10.1478996770223
"2175",5,0,40,0.193591450541722,20.3983385946865
"2176",5,0,50,1.11410052932194,22.0172915475424
"2177",2,0,60,0.937355401630916,21.5518727698493
"2178",7,0,70,-0.301612952687152,12.6877201965928
"2179",4,0,80,0.350526386765412,20.3148086080893
"2180",10,0,90,0.883351812519908,14.5663297183711
"2181",3,0,0,0.688856018371793,22.7434040841632
"2182",2,0,10,1.3151841869432,12.984131712263
"2183",1,0,20,0.127581539650455,19.6719297095587
"2184",1,0,30,0.642493190973035,16.477483097422
"2185",8,0,40,0.068855402674125,17.0445640227697
"2186",1,0,50,0.603151861967335,15.6510225330705
"2187",4,0,60,0.177353631788193,23.9690902578066
"2188",8,0,70,0.759168527970792,10.8776603112282
"2189",9,0,80,-0.750648353968986,21.8804741492983
"2190",3,0,90,0.71054508870565,20.7956417475239
"2191",5,0,0,-0.0195204431847606,13.0202123097029
"2192",9,0,10,0.457907521446765,18.8624576244545
"2193",8,0,20,0.676965756800646,20.2537213626397
"2194",10,0,30,0.392863087240432,13.0585509152427
"2195",7,0,40,-0.280587106185401,10.6077292130117
"2196",10,0,50,-0.610841234866507,16.8893967211498
"2197",9,0,60,0.904212137128489,16.9069851444877
"2198",1,0,70,-0.356318744833113,17.2158437804531
"2199",6,0,80,0.111902827066396,21.6628825714808
"2200",8,0,90,0.401383658837162,23.8825096336933
"2201",9,0,0,-0.460515131277997,11.3103423602832
"2202",10,0,10,0.710398218832223,18.530302168052
"2203",2,0,20,0.868174306033571,24.4242526803237
"2204",10,0,30,-0.548102106930379,16.2029891399937
"2205",4,0,40,-0.231091499305918,22.2550721903951
"2206",9,0,50,-0.197601879665468,21.4581959329513
"2207",8,0,60,0.2412650838553,18.3093572154016
"2208",7,0,70,0.154707627303988,23.8447364109611
"2209",5,0,80,0.103824101231507,14.9232757870686
"2210",9,0,90,0.344554281829882,20.6969127397989
"2211",1,0,0,-0.320279112077285,21.7428484510357
"2212",8,0,10,-0.127088265287981,16.1502162127355
"2213",8,0,20,-0.385721943711353,15.9027805326985
"2214",2,0,30,-0.626014518645138,14.1126717165373
"2215",6,0,40,-0.00247655879467638,10.040418788462
"2216",4,0,50,0.332545656683467,24.0730539325225
"2217",4,0,60,-0.322272722066511,10.444156835107
"2218",6,0,70,0.436606673683685,10.1019380209747
"2219",5,0,80,-1.10688768749466,14.7023058633283
"2220",2,0,90,-1.20614246399379,19.6885218858788
"2221",10,0,0,-0.379181568649302,20.9934903879108
"2222",2,0,10,-0.522462917412757,19.0179537001391
"2223",8,0,20,0.205666445791689,21.5702484297203
"2224",3,0,30,0.387435267012247,11.840109396789
"2225",1,0,40,-0.445335816975762,12.9874505080133
"2226",9,0,50,-0.806165225914459,17.6746465519916
"2227",6,0,60,-0.719821341673771,20.7196673692419
"2228",4,0,70,-0.118620279624005,11.8501887195938
"2229",6,0,80,-0.204012205782036,11.0012368742463
"2230",5,0,90,-0.724849589467062,10.5510754723511
"2231",6,0,0,-0.588877784932793,24.4869041720542
"2232",1,0,10,-0.235323073739432,16.2875591502892
"2233",8,0,20,0.334800629114875,10.95967040902
"2234",7,0,30,0.551003649824357,10.2603758312495
"2235",10,0,40,-0.652039563981182,14.801409400575
"2236",10,0,50,0.603154034739468,12.7780479718178
"2237",9,0,60,0.74321814307069,23.3023517572636
"2238",9,0,70,0.452082223724729,14.1283696914793
"2239",8,0,80,0.539221413212842,18.3679968934349
"2240",9,0,90,-0.140477309700723,11.6211375121584
"2241",6,0,0,0.515047032348167,20.7509776971689
"2242",5,0,10,-0.832036084558582,15.6818964109768
"2243",4,0,20,-0.206280074031007,10.5158586912979
"2244",4,0,30,0.472710955021403,18.3188006278016
"2245",2,0,40,-0.0582113509746761,15.6255633781674
"2246",8,0,50,0.26082782018734,21.4639430298565
"2247",7,0,60,0.56841685461418,22.9123792161235
"2248",8,0,70,-0.217673492899508,13.6072679964483
"2249",5,0,80,-0.466982944616913,22.1059796362796
"2250",4,0,90,0.0388100504376368,17.6624237668675
"2251",4,0,0,-0.190234028182392,18.8467952211787
"2252",1,0,10,0.30278480729016,15.5787483368555
"2253",4,0,20,0.0581431842334812,12.4611116088567
"2254",10,0,30,-0.447823423564079,18.06324422446
"2255",6,0,40,0.12437359871471,19.9857863673248
"2256",8,0,50,0.0468721419909525,11.3906912837639
"2257",1,0,60,-0.601432821246791,11.4850113923296
"2258",7,0,70,-0.130259490199671,11.2963855914325
"2259",6,0,80,-0.792793111266061,21.7016377807084
"2260",1,0,90,-0.0204732924933305,14.9337661119344
"2261",2,0,0,0.279004378470359,22.6228831721127
"2262",8,0,10,0.535869193343687,13.4915514774103
"2263",2,0,20,-0.652542345461931,18.3631987183932
"2264",10,0,30,-0.0466941716462413,23.3221908062163
"2265",7,0,40,0.999779937851855,11.7096016457526
"2266",1,0,50,0.870518771752945,23.6400349085376
"2267",5,0,60,-0.47144406052412,20.8567136923588
"2268",1,0,70,-0.338780748139103,20.674342554086
"2269",4,0,80,-0.669337874704903,14.6420198671123
